Geo,Hole _ID,From_ft,To_ft,From_m,To_m,Lithology,Texture,Description,foldername,filename,,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17
BS,KM-22-63D,1920,2020,585.216,615.696,hwfs,fol,"into the felsic sericite-quartz schist, gradual contact; medium green gray; strongly foliated; variable pyroclastic/volcaniclastic texture; common brown sericite laminations; quartz-calcite laminations becomes quartz-dolomite by 1960 ft",_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
BS,KM-22-63D,2020,2044.5,615.696,623.1636,mvsch,fol,sericite-chlorite-quartz schist; medium to dark green; weak to moderate foliation becoming semi massive; fine pyroclastic/volcaniclastic texture-sparse brown sericite wisps with pyrite stringers; intense silicification with the pyrite stringers; sparse to common quartz-calcite lamination; 1 ft quartz-calcite vien @ 2042-2043.5,_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
BS,KM-22-63D,2044.5,2112,623.1636,643.7376,mvsch,fol,"sericite-chlorite schist; light to medium green; strong foliation, weakly consolidated, breaking at foilation; pyroclastic/volcaniclastic texture-tiny white specs; sparse to common sericite and quartz-calcite laminations",_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
BS,KM-22-63D,2112,2181.5,643.7376,664.9212,mvc,mas,sericite-chlorite-schist/flows?; weak foliation becoming massive; green grey color; fine pyroclastic/volcaniclastic texture; moderate to strong silicification; sparse to common sericite wisps; quartz-calcite laminations becoming vein,_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
BS,KM-22-63D,2181.5,2332,664.9212,710.7936,mvsch,fol,"sericite-chlorite-calcite schist; weak foliation becomes strong; variable green grey color; fine pyroclastic/volcaniclastic texture-white specs; moderate to weak silicification; sparse to common sericite, quartz-calcite laminations; 1 ft quartz-calcite vein @ 2204.5-2205.5",_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
BS,KM-22-63D,2332,2342,710.7936,713.8416,mvc,mas,flow?; volcaniclastic texture; weak foliation; medium green grey color; strong silicification; sparse quartz-calcite veins,_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
BS,KM-22-63D,2342,2388,713.8416,727.8624,mvsch,fol,"sericite-chlorite-calcite schist; moderate foliation; variable green grey color; fine pyroclastic/volcaniclastic texture; strong to moderate silicification; sparse to common sericite wisps, quartz-calcite laminations",_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
BS,KM-22-63D,2388,2408.5,727.8624,734.1108,mvc,fol,flow?; volcaniclastic texture; weak to moderate foliation; medium green grey color; strong silicification; sparse quartz-calcite veins,_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63D,2408.5,2421,734.1108,737.9208,mvsch,fol,"sericite-chlorite-calcite schist; weak foliation becomes strong; variable green grey color; fine pyroclastic/volcaniclastic texture-white specs; strong to moderate silicification; sparse to common sericite wisps, quartz-calcite laminations",_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63D,2421,2447,737.9208,745.8456,mvsch,fol,"sericite-chlorite-calcite schist; strong foliation; variable green grey color; fine pyroclastic/volcaniclastic texture-white specs; strong to moderate silicification; sparse to common sericite wisps, prominent calcite laminations",_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63D,2447,2470,745.8456,752.856,mvsch,fol,sericite-chlorite-quartz schist; medium to dark green; pyroclastic/volcaniclastic(?) texture-tiny white specs; weak to moderately foliated; sparse quartz-calcite laminations ,_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63D,2470,2488,752.856,758.3424,mvsch,fol,"sericite-chlorite schist, medium to dark green; fine laminations; strong foliation, sparse to common laminations of calcite ",_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63D,2488,2500,758.3424,762,hwfs,fol,"felsic sericite-quartz schist, medium gray green; moderately foliated; variable pyroclastic/volcaniclastic texture; common fine green laminations; quartz lenses and laminations",_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63D,2500,2511,762,765.3528,hwfs,fol,"felsic sericite-quartz schist, medium gray ; moderate foliation; variable pyroclastic/volcaniclastic texture; common fine tan wispy laminations;  sparse to common quartz lenses and laminations",_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63D,2511,2531,765.3528,771.4488,hwfs,fol,sericite-quartz schist; light gray; pyroclastic/volcaniclastic textures with zones of pseudo granular; common lenses of quartz; moderate foliation,_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63D,2531,2538,771.4488,773.5824,hwfs,fol,"felsic sericite-quartz schist, medium gray ; moderate foliation; variable pyroclastic/volcaniclastic texture; common fine tan wispy laminations;  sparse to common quartz lenses and laminations",_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63D,2538,2540,773.5824,774.192,hwgs,fol,sericite-quartz schist with graphite; light to medium gray; pyroclastic/volcaniclastic textures; common lenses of quartz; strong foliation;,_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63D,2540,2601,774.192,792.7848,hwfs,fol,"felsic sericite-quartz schist, medium gary ; moderate foliation; variable pyroclastic/volcaniclastic texture; common fine tan wispy laminations;  sparse to common quartz lenses and laminations, zones of moderate silicification",_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63D,2601,2640,792.7848,804.672,hwgs,fol,"felsic sericite schist with graphite, dark gray to black ; moderate foliation; variable pyroclastic/volcaniclastic texture; common fine graphite wispy laminations;  sparse to common quartz lenses and laminations, zones of weak to moderate silicification, graphite breccia zone from 2601-2607 followed by a faulted zone of graphite schist from 2607-2627.",_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63D,2640,2676.5,804.672,815.7972,hwfs,fol,"felsic sericite-quartz schist, light green gray ; strong foliation; variable pyroclastic/volcaniclastic texture; common fine green wispy laminations (epidote?); common quartz lenses and laminations,dolomite alteration within laminations, zones of strong silicification",_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63D,2676.5,2708,815.7972,825.3984,hwfs,fol,"felsic sericite-quartz schist, medium gray ; strong foliation; variable pyroclastic/volcaniclastic texture; common quartz lenses and laminations, sparse weak dolomite alteration within laminations, zones of strong silicification",_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63D,2708,2731.5,825.3984,832.5612,hwfs,fol,"felsic sericite-quartz schist, light gray; moderate foliation; fine variable pyroclastic/volcaniclastic texture; common quartz lenses and laminations, zones of strong silicification",_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63D,2731.5,2770,832.5612,844.296,hwfs,fol,"felsic sericite-quartz schist, medium to dark gray; moderate foliation; strong variable pyroclastic/volcaniclastic texture; common quartz lenses and laminations, zones of strong silicification",_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63D,2770,2802,844.296,854.0496,hwfs,fol,"felsic sericite-quartz schist, light gray; moderate foliation; strong variable pyroclastic/volcaniclastic texture; common quartz lenses and laminations, zones of strong silicification",_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63D,2802,2808.5,854.0496,856.0308,hwfs,fol,"felsic chlorite-quartz schist, light green; strong foliation;  variable pyroclastic/volcaniclastic texture; common quartz lenses",_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63D,2808.5,2815,856.0308,858.012,hwfs,fol,"felsic sericite-quartz schist, light gray; moderate foliation; strong variable pyroclastic/volcaniclastic texture; common quartz lenses and laminations, zones of strong silicification",_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63D,2815,2927,858.012,892.1496,hwfs,fol,"felsic quartz-sericite schist, light-medium green; strong foliation;  variable pyroclastic/volcaniclastic texture; common quartz lenses, and sparse lenses of dolomite",_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63D,2927,2975,892.1496,906.78,hwfs,fol,"felsic quartz-sericite schist, medium green; weak foliation;  very fine variable pyroclastic/volcaniclastic texture; sparse quartz lenses, common  lenses and veins of dolomite",_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63D,2975,3093,906.78,942.7464,hwfs,fol,"felsic quartz-sericite schist, light gray green; strong foliation;  variable pyroclastic/volcaniclastic texture; fine laminations,common quartz lenses, and common lenses of dolomite",_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
JL/JR,KM-22-63D,3093,3352,942.7464,1021.6896,hwfs,fol,"felsic quartz-sericite schist, medium-gray to dark green; strong foliation;  variable pyroclastic/volcaniclastic texture; fine laminations,common quartz lenses, zones of common lenses and veins of dolomite",_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
JR,KM-22-63D,3352,3422.5,1021.6896,1043.178,hwfs,fol,"felsic quartz-sericite schist, medium-gray to dark green; strong foliation;  variable pyroclastic/volcaniclastic texture; fine laminations",_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63D,3422.5,3425,1043.178,1043.94,st,fol,"weak stringer silfides in felsic quartz-sericite schist, medium-gray to dark green; weak foliation;  variable pyroclastic/volcaniclastic texture, heavy silicification; details in meralization tab.",_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63D,3425,3440.5,1043.94,1048.6644,fwfs,fol,"felsic quartz-sericite schist, medium-gray to dark green; weak foliation;  variable pyroclastic/volcaniclastic texture, heavy silicification; sparse lenses of dolomite/quartz,details in meralization tab.",_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63D,3440.5,3466,1048.6644,1056.4368,fwfs,fol,"felsic quartz-sericite schist, medium-gray to dark green;  moderate foliation;  variable pyroclastic/volcaniclastic texture, zones of moderate-heavy silicification; common lenses/small veins of dolomite/quartz,details in meralization tab.",_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63D,3466,3563,1056.4368,1086.0024,fwfs,fol,"felsic quartz-sericite schist, light to medium gray-green;  strong foliation;  variable pyroclastic/volcaniclastic texture, zones weak-moderate silicification; common lenses/small veins of dolomite/quartz, details in meralization tab.",_Logs,KM-22-63D.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,1832,1842.5,558.3936,561.594,mvs,mas,"flows??; medium- dark green, weak foliation to massive, abundant tiny white phenocrysts",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,1842.5,1888.7,561.594,575.67576,mvs,fol,"foliated flows??; medium- dark green, weak foliation to massive, abundant tiny white phenocrysts, sparse laminations of calcite",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,1888.7,1890,575.67576,576.072,mvs,mas,"mafic dike, fine grained, black, calcite veins throughout",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,1890,1909.5,576.072,582.0156,mvs,fol,"foliated flows??; medium- dark green, weak foliation to massive, abundant tiny white phenocrysts, sparse laminations of calcite",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,1909.5,1942,582.0156,591.9216,mvs,fol,"volcaniclastics(?); variable color and texture, medium green with common irregular streaks of light and darker, weak to moderate foliation ",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,1942,1956.5,591.9216,596.3412,mvs,fol,"sericite schist, light to medium green; fine laminations; strong foliation, common laminations of calcite, ",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,1956.5,2000,596.3412,609.6,hwfs,fol,"sericite-quartz schist, light to medium green-gray, pyroclastic/volcaniclastic textures, moderately foliated, common lenses of quartz",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2000,2016.5,609.6,614.6292,hwfs,fol,"sericite-quartz schist, light gray, fine laminations, moderately foliated, common lenses of quartz, sparse laminations of calcite",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2016.5,2020.5,614.6292,615.8484,hwfs,fol,"sericite-quartz schist, dark gray, fine laminations, moderately foliated, common lenses of quartz, ",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2020.5,2021,615.8484,616.0008,hwfs,fol,sericite-quartz schist; light gray; pyroclastic/volcaniclastic textures with zones of pseudogranular texture; common lenses of quartz; moderate foliation;,_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2021,2033,616.0008,619.6584,hwfs,fol,"sericite-quartz schist, light to medium green-gray, pyroclastic/volcaniclastic textures, moderately foliated, common lenses of quartz",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2033,2041,619.6584,622.0968,hwfs,fol,"sericite-quartz schist, variable color, pyroclastic/volcaniclastic textures with zones of pseudogranular texture, moderately foliated, sparse to common lenses of quartz, heavily silicified",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2041,2048,622.0968,624.2304,hwfs,fol,"sericite-quartz schist, light to medium green-gray, pyroclastic/volcaniclastic textures, moderately foliated, common lenses of quartz",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2048,2069,624.2304,630.6312,hwfs,mas,"brecciated zone, variable color, heavily silicified, clasts up to 1cm",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2069,2103,630.6312,640.9944,hwfs,fol,"sericite-quartz schist, light green-gray, moderately foliated, sparse lenses of quartz",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2103,2141.5,640.9944,652.7292,mvs,fol,"sericite schist, light to medium green; fine laminations; strong foliation, common laminations of calcite",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2141.5,2198,652.7292,669.9504,mvs,fol,"volcaniclastics(?); variable color and texture, medium green with common irregular streaks of light and darker, weak foliation to almost massive",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2198,2218.5,669.9504,676.1988,mvs,fol,"fine volcaniclastics(?); variable color and texture, medium green with common irregular streaks of light and darker, weak foliation to almost massive",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2218.5,2219,676.1988,676.3512,md,mas,"mafic dike, black, fine grained, tiny white phenocrysts",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2219,2248,676.3512,685.1904,mvs,fol,"fine volcaniclastics(?); variable color and texture, medium green with common irregular streaks of light and darker, weak foliation to almost massive",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2248,2271,685.1904,692.2008,mvs,fol,"sericite schist, light-medium gray ,fine laminations, moderate foliation, common laminations of calcite",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2271,2299,692.2008,700.7352,hwfs,fol,"sericite-quartz schist, light green-gray, moderately foliated, sparse to common lenses of quartz",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2299,2391,700.7352,728.7768,mvs,fol,"sericite schist, dark-medium gray-green ,fine laminations, moderate foliation, common laminations of calcite, sparse lenses of quartz",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2391,2400,728.7768,731.52,mvs,fol,"fine volcaniclastics(?); variable color and texture, medium green with common irregular streaks of light and darker, weak foliation to almost massive",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2400,2434,731.52,741.8832,mvs,fol,"flows??; medium- dark green, weak foliation to massive, sparse tiny white phenocrysts",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2434,2499,741.8832,761.6952,mvs,fol,"fine volcaniclastics(?); variable color and texture, medium green with common irregular streaks of light and darker, weak foliation to moderate foliation",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2499,2561,761.6952,780.5928,mvs,fol,"sericite schist, light gray-green ,fine laminations, moderate foliation, common laminations of calcite",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2561,2581,780.5928,786.6888,mvs,fol,"sericite schist, light gray ,fine laminations, moderate foliation, common laminations of calcite",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2581,2596,786.6888,791.2608,hwfs,fol,"sericite-quartz schist, light-medium gray, moderately foliated, sparse to common lenses of quartz",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2596,2612,791.2608,796.1376,hwfs,fol,sericite-quartz schist; light gray; pyroclastic/volcaniclastic textures with zones of pseudogranular texture; common lenses of quartz; moderate foliation;,_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2612,2639,796.1376,804.3672,hwfs,fol,"sericite-quartz schist, light-medium gray, moderately foliated, sparse to common lenses of quartz",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2639,2644,804.3672,805.8912,st,fol,sulfide stringers (detailed in mineralization tab) in sericite-quartz schist; light to medium gray; moderate foliation; patchy silicification,_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2644,2663.5,805.8912,811.8348,hwfs,fol,"sericite-quartz schist, light-medium gray, moderately foliated, sparse to common lenses of quartz,  (detailed in mineralization tab)",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2663.5,2673,811.8348,814.7304,st,fol,sulfide stringers (detailed in mineralization tab) in sericite-quartz schist; light to medium gray; moderate foliation; patchy silicification,_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2673,2682.2,814.7304,817.53456,hwfs,fol,"sericite-quartz schist, light-medium gray, moderately foliated, sparse to common lenses of quartz,  (detailed in mineralization tab)",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2682.2,2686,817.53456,818.6928,hwgs,fol,"sericite-quartz schist with wispy graphite, light gray, moderately foliated,yellow-green wispy matrix, common lenses of quartz",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2686,2697,818.6928,822.0456,hwfs,fol,"sericite-quartz schist, light-medium gray, moderately foliated, sparse to common lenses of quartz",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2697,2700.5,822.0456,823.1124,hwgs,fol,"sericite-quartz schist with wispy graphite, light gray, moderately foliated,yellow-green wispy matrix, common lenses of quartz",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2700.5,2730,823.1124,832.104,hwfs,fol,"sericite-quartz schist, light gray, moderately foliated,yellow-green wispy matrix, common lenses of quartz",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2730,2740,832.104,835.152,hwgs,fol,"sericite-quartz schist with wispy graphite, light gray, moderately foliated,yellow-green wispy matrix, common lenses of quartz",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2740,2780.5,835.152,847.4964,hwfs,fol,"sericite-quartz schist, light gray, moderately foliated,yellow-green wispy matrix, common lenses of quartz",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2780.5,2792,847.4964,851.0016,hwfs,fol,"sericite-quartz schist, light-medium gray, moderately foliated, tan wispy matrix and laminations, common lenses of quartz",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
JL,KM-22-63C,2792,2914.5,851.0016,888.3396,hwfs,fol,"sericite-quartz schist, light-medium green-gray, moderately foliated, sparse to common lenses of quartz; sparse, becoming more common, lenses of dolomite",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
BS,KM-22-63C,2914.5,2970,888.3396,905.256,hwfs,fol,"sericite-quartz schist, medium to light green, moderately foliated, yellow-green wispy matrix ",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
BS,KM-22-63C,2970,3071,905.256,936.0408,hwfs,fol,"sericite (chlorite?)-quartz schist, medium to dark green, moderate to strongly foliated, common quartz-dolomite alteration veins with pink (potassic?) coloration",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
BS,KM-22-63C,3071,3095.5,936.0408,943.5084,hwfs,fol,"sericite-quartz schist, light gray becoming more yellow-green, strongly foliated, common quartz veins parallel to core axis, cuts foliation",_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
BS,KM-22-63C,3095.5,3145,943.5084,958.596,hwfs,fol,psuedogranular sericite schist; light to medium; moderately foliated; sparse quartz-dolomite lenses; dispersed shear zones up to 1 meter,_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
BS,KM-22-63C,3145,3236,958.596,986.3328,hwfs,fol,sericite-quartz schist; light green and gray; strongly foliated; common quartz-dolomite lenses; weak dispersed psuedogranular texture; shear zone from 3182-3190.5 ft,_Logs,KM-22-63C.xlsx,,,,,,,,,,,,,,,,,
