Geo,Hole _ID,Depth_ft,Depth_m,Angle_deg,Notes,foldername,filename,,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,From_ft,From_m,Dip_deg,_19,_20
RH,KM-20-16,1704,519.4,40,,_Logs,KM-20-16.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-16,1723,525.2,55,,_Logs,KM-20-16.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-16,1736,529.1,60,,_Logs,KM-20-16.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-16,1749,533.1,60,,_Logs,KM-20-16.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-16,1764,537.7,55,,_Logs,KM-20-16.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-16,1779,542.2,60,,_Logs,KM-20-16.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-16,1795,547.1,50,,_Logs,KM-20-16.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-16,1810,551.7,50,,_Logs,KM-20-16.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-16,1825,556.3,45,,_Logs,KM-20-16.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-16,1840,560.8,60,,_Logs,KM-20-16.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-16,1855,565.4,45,,_Logs,KM-20-16.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-16,1870,570.0,50,,_Logs,KM-20-16.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-16,1885,574.5,60,,_Logs,KM-20-16.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-16,1900,579.1,55,,_Logs,KM-20-16.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,11,3.4,40,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,24,7.3,42,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,41,12.5,35,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,53,16.2,47,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,63,19.2,55,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,65-152,#VALUE!,,massive,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,153,46.6,55,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,155-174,#VALUE!,,massive,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,278,84.7,45,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,280-349,#VALUE!,,massive,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,350,106.7,65,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,354,107.9,37,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,359,109.4,30,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,363,110.6,25,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,381,116.1,25,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,390,118.9,45,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,396,120.7,25,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,405,123.4,18,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,418,127.4,20,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,429,130.8,15,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,435,132.6,35,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,443,135.0,30,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,450,137.2,18,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,462,140.8,40,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,469,143.0,35,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,488,148.7,20,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,494,150.6,45,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,501,152.7,35,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,516,157.3,40,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,525,160.0,30,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,539,164.3,30,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,560,170.7,40,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,575,175.3,30,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,590,179.8,45,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,605,184.4,40,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,619,188.7,40,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,633,192.9,35,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,650,198.1,45,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,665,202.7,50,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,680,207.3,45,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,655,199.6,45,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,710,216.4,40,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,723,220.4,40,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,737,224.6,45,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,752,229.2,40,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,737,224.6,45,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,780,237.7,40,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,795,242.3,40,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,810,246.9,50,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,825,251.5,50,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,854,260.3,45,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,870,265.2,50,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,883,269.1,40,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,895,272.8,35,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,904,275.5,40,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,922,281.0,45,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,935,285.0,40,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,950,289.6,40,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,965,294.1,45,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,980,298.7,42,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,995,303.3,42,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1010,307.8,50,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1025,312.4,45,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1040,317.0,42,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1055,321.6,40,v weak fol,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1070,326.1,45,v weak fol,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1085,330.7,50,v weak fol,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1100,335.3,40,v weak fol,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1107,337.4,45,v weak fol,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1108-1118,#VALUE!,,massive,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1122,342.0,50,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1137,346.6,55,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1152,351.1,50,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1166,355.4,55,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1181,360.0,50,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1194,363.9,55,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1210,368.8,55,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1225,373.4,55,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1235,376.4,45,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1240,378.0,40,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1244-1284,#VALUE!,,massive,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1285,391.7,45,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1286-1319,#VALUE!,,massive,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1320,402.3,50,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1335,406.9,60,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1350,411.5,55,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1365,416.1,50,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1380,420.6,50,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1395,425.2,55,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1410,429.8,50,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1425,434.3,55,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1440,438.9,50,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1470,448.1,55,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1485,452.6,50,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1500,457.2,50,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1515,461.8,55,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1535,467.9,55,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1548,471.8,50,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1562,476.1,50,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1575,480.1,50,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1590,484.6,55,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1605,489.2,55,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1620,493.8,55,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1635,498.3,55,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1650,502.9,50,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1666,507.8,50,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1680,512.1,50,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1690,515.1,50,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1700,518.2,50,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1710,521.2,60,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1720,524.3,55,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1730,527.3,60,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1740,530.4,60,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1750,533.4,60,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1760,536.4,55,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1770,539.5,55,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1780,542.5,60,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1790,545.6,55,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1800,548.6,60,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1810,551.7,55,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1820,554.7,50,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1830,557.8,55,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1840,560.8,65,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1855,565.4,55,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-15,1870,570.0,65,,_Logs,KM-20-15.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1230,374.9,50,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1245,379.5,55,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1260,384.0,55,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1275,388.6,55,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1290,393.2,60,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1305,397.8,55,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1320,402.3,55,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1331,405.7,50,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1345,410.0,50,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1360,414.5,50,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1375,419.1,55,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1390,423.7,50,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1405,428.2,50,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1421,433.1,45,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1435,437.4,55,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1450,442.0,50,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1465,446.5,50,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1480,451.1,55,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1495,455.7,55,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1503,458.1,40,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1510,460.2,30,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1515,461.8,30,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1523,464.2,30,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1528,465.7,35,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1539,469.1,45,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1555,474.0,60,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1570,478.5,55,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1585,483.1,40,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1600,487.7,60,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1615,492.3,65,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1630,496.8,50,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1645,501.4,55,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1660,506.0,60,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1675,510.5,55,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1690,515.1,50,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1705,519.7,55,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1720,524.3,65,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1731,527.6,55,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1735,528.8,40,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1741,530.7,30,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1746,532.2,25,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1752,534.0,55,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1755,534.9,60,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1765,538.0,55,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1775,541.0,60,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14A,1795,547.1,65,,_Logs,KM-20-14A.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,39,11.9,30,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,59,18.0,40,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,72,21.9,40,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,85,25.9,55,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,87,26.5,40,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,90,27.4,35,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,109,33.2,30,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,125,38.1,30,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,138,42.1,30,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,149,45.4,45,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,156,47.5,35,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,170,51.8,30,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,175-200,#VALUE!,,massive,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,205,62.5,45,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,220,67.1,45,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,235,71.6,45,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,250,76.2,45,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,265,80.8,50,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,278,84.7,50,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,294,89.6,50,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,304,92.7,35,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,306,93.3,55,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,317,96.6,43,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,325,99.1,45,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,326-334,#VALUE!,,folds,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,336,102.4,40,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,350,106.7,40,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,364,110.9,40,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,378,115.2,45,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,392,119.5,40,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,404,123.1,45,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,420,128.0,50,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,435,132.6,45,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,443,135.0,40,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,458,139.6,45,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,475,144.8,45,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,495,150.9,40,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,510,155.4,45,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,525,160.0,45,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,540,164.6,40,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,547,166.7,40,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,548.5,167.2,30,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,551,167.9,35,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,552,168.2,30,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
RH,KM-20-14,558,170.1,40,,_Logs,KM-20-14.xlsx,,,,,,,,,,,,,,,,,,,,,,,
